customer_id,full_name,email,phone,region,postcode,signup_date,loyalty_member,age_group
CUST00774,Joyce Glover-Brown,eileen30@example.com,(0115) 4960317,South East,CB5E 9RF,2025-02-23,False,46-55
CUST00775,Dr John White,bburgess@example.com,+44(0)1514960282,London,W98 0JD,2026-01-29,True,55+
CUST00776,kathryn burke,dawn98@example.net,(0115) 4960656,East of England,WF48 2RH,2026-04-13,True,46-55
CUST00777,Albert Hughes,psinclair@example.net,(020)74960050,Yorkshire,L5A 8SY,2023-05-13,False,36-45
CUST00778,BRETT ADAMS-HART,rachael24@example.org,0114 496 0561,South West,M21 0JH,2025-08-06,True,18-25
CUST00779,mrs beverley stanley,kingkim@example.org,(020) 74960499,London,W5 1JU,2024-09-12,True,46-55
CUST00780,Mr Darren Talbot,mohamed27@example.org,(0808) 157 0205,Yorkshire,CW9 0SQ,2024-09-03,False,55+
CUST00781,AMBER HENDERSON,sharonpritchard@example.org,0289018277,North East,BH42 6WN,2023-11-23,True,55+
CUST00782,Suzanne Sharpe,,+44114 4960904,South East,LE00 3JS,2025-01-15,True,46-55
CUST00783,Oliver Yates,sheila71@example.com,0131 496 0537,London,CT7H 3SX,2025-09-17,False,18-25
CUST00784,Hugh Smith,gibbsalice@example.net,+44(0)113 4960721,North East,G26 3UU,2023-06-07,True,26-35
CUST00785,Dr Peter Bryant,lynneperkins@example.net,0191 4960459,Wales,W68 0FB,2024-04-06,True,55+
CUST00786,Mr Malcolm Johnson,nmurray@example.com,+441164960347,Yorkshire,E40 9LN,2023-10-12,True,18-25
CUST00787,Adam Williams,baxtersian@example.net,(0113)4960584,North East,SW3B 1HG,2025-11-07,True,26-35
CUST00788,Jemma Weston,hughesbarbara@example.net,+44808 1570953,North West,M58 9QH,2024-09-23,True,46-55
CUST00789,Mitchell Smith,keith53@example.com,(0113) 496 0285,East of England,E0 0GS,2023-05-29,False,46-55
CUST00790,Mr Liam Walker,gilesmary@example.com,020 7946 0137,South West,SL4 1WE,2023-12-03,True,46-55
CUST00791,Joshua Turner-Morton,suzannehutchinson@example.org,0808 1570650,Wales,EC4X 9RD,2024-09-16,False,18-25
CUST00792,MRS SUSAN THORNTON,nturner@example.org,+44(0)1632 960 183,London,TD4 9PF,2024-11-19,True,36-45
CUST00793,Dr Joanne Thompson,georgekathryn@example.org,+44(0)114 4960805,London,G25 8QL,2023-12-04,True,36-45
CUST00794,Francesca Buckley-Cooper,fwarren@example.com,+44(0)114 4960150,Wales,BD32 6SS,2024-09-23,True,46-55
CUST00795,Lindsey Armstrong-Walton,watsonhenry@example.org,(0116) 496 0420,East of England,EC6W 4WY,2024-05-25,True,36-45
CUST00796,Miss Melissa Rogers,qbegum@example.com,+44121 4960296,West Midlands,NN5 0TS,2025-03-20,True,36-45
CUST00797,Jodie Walker-Bryant,sammason@example.org,+44(0)20 7496 0924,Scotland,N99 0GH,2026-03-30,True,55+
CUST00798,Dr Andrew Davies,,+441632 960 266,West Midlands,SE8 5NR,2024-04-30,False,36-45
CUST00799,Max Carter-Thomson,katy72@example.com,+44(0)117 4960417,South West,CH4 7SW,2023-06-28,True,55+
CUST00800,Ms Rachael Smith,stephenshenry@example.net,(029) 2018326,London,HA6B 1LN,2024-12-14,True,36-45
CUST00801,Derek Bailey,paigeali@example.org,+44(0)1154960075,Wales,S0 2JP,2023-12-10,True,46-55
CUST00802,Victoria Summers,xrhodes@example.com,+44(0)1514960111,Scotland,G83 1FX,2025-03-25,False,46-55
CUST00803,Mr Graham Davies,leonardpatrick@example.com,0151 496 0108,North West,L47 4RE,2023-10-27,True,46-55
CUST00804,Sandra Jones-Lee,hortonalexandra@example.org,+44(0)114 4960409,West Midlands,G2 0ZZ,2023-09-24,True,46-55
CUST00805,Reece Jones,mthompson@example.com,+44(0)9098790166,Wales,SA9 2GW,2025-03-20,True,55+
CUST00806,Miss Zoe Oliver,potterfrances@example.com,0131 4960176,Yorkshire,CH94 1YE,2024-12-04,True,18-25
CUST00807,Ronald Simpson,kenneth80@example.com,+441154960545,South East,E0U 5SA,2024-01-22,False,55+
CUST00808,Clifford Hunter,samnewton@example.com,+44306 9990773,London,FK28 4SW,2025-06-26,False,55+
CUST00809,Stephen Phillips,pottersteven@example.com,(0191)4960912,North West,E2 4NL,2025-11-06,True,18-25
CUST00810,Dr Suzanne Wells,frankcooper@example.com,(0113) 4960623,South East,BS0N 3XN,2024-04-16,False,18-25
CUST00811,Dr Nathan Ryan,glennslater@example.com,0118 4960974,East of England,SN9 6UD,2024-10-21,False,26-35
CUST00812,Josephine Bowen,janice24@example.net,(0115)4960487,Wales,L8A 8XY,2025-02-19,False,55+
CUST00813,ROBIN WHITE,jaynewebb@example.net,+44(0)3069990230,North West,BL7P 8SG,2025-03-24,True,55+
CUST00814,Kirsty Carter,iharris@example.org,+44(0)28 9018 0836,London,M74 2JJ,2024-10-04,True,36-45
CUST00815,NAOMI COX,fflynn@example.org,+44(0)191 4960210,London,W95 4EX,2025-01-21,True,36-45
CUST00816,Michelle Gill,sroberts@example.org,(0114) 496 0592,East of England,M4 2BS,2024-07-09,False,26-35
CUST00817,TOBY ROSE,knightdeborah@example.org,+44(0)808 1570676,South West,ZE8H 9FB,2025-04-02,False,46-55
CUST00818,Bryan Davies,neilsharp@example.net,+44116 4960526,North East,M7 2XJ,2025-12-20,True,18-25
CUST00819,Sheila Baker,xmartin@example.net,+441164960251,London,N13 8TH,2025-05-17,True,26-35
CUST00820,Adam Gray,amber43@example.org,+44113 4960939,London,PR38 9XL,2023-11-04,True,36-45
CUST00821,Tracey Dawson,ohoward@example.net,0151 4960319,London,EN5V 8JA,2025-12-13,True,55+
CUST00822,Amy Matthews,xclarke@example.org,01514960676,West Midlands,N18 5NL,2023-07-08,True,46-55
CUST00823,Dr Nathan Smith,owenbruce@example.net,+44(0)808 157 0370,Wales,M1U 3UD,2024-06-20,False,26-35
CUST00824,Mr Harry Clarke,phillipsgavin@example.net,+44(0)191 4960730,North East,PH6 6UW,2025-01-28,True,26-35
CUST00825,Dr Katy Kelly,begummartyn@example.net,+44(0)151 4960257,Yorkshire,PA2P 8EY,2023-12-03,True,36-45
CUST00826,Beth Grant,connorjacob@example.net,+44(0)1632960253,Wales,LE98 2TZ,2026-03-02,True,55+
CUST00827,Dr Tony Grant,ztaylor@example.com,+44121 4960860,North West,W9 7AQ,2025-12-31,True,36-45
CUST00828,Kyle Moore,timothy64@example.org,+44289018506,North West,PR52 5FN,2024-08-19,False,36-45
CUST00829,Miss Olivia Smith,caroldean@example.net,+44(0)116 496 0709,Scotland,HX21 2ZU,2025-07-13,True,18-25
CUST00830,Ms Rebecca Benson,jeanrichardson@example.net,(0909)8790672,North West,JE0 5FX,2025-03-13,True,26-35
CUST00831,RACHEL BENNETT,gordonsmith@example.net,(0114) 496 0994,North East,N2F 6WD,2023-12-29,True,46-55
CUST00832,Kerry Bradley-Potts,jonessharon@example.org,+44(0)116 496 0597,North West,HU9 4UQ,2025-07-11,True,46-55
CUST00833,frank brennan,lyoung@example.org,+44(0)1164960867,Scotland,L63 4BB,2025-02-05,True,36-45
CUST00834,Roger Dickinson,russell15@example.net,(0151)4960591,South West,UB8 7JY,2023-11-16,True,26-35
CUST00835,Miss Cheryl Patel,harrisgillian@example.org,0909 8790268,Scotland,W5 0JW,2026-04-09,True,46-55
CUST00836,Mr Lewis Murray,carolynbutcher@example.org,+44(0)141 496 0394,South West,CW02 3YA,2024-02-21,False,46-55
CUST00837,Mr Barry Parker,janet01@example.net,+4429 2018 0396,North East,M4U 3BD,2023-12-21,True,18-25
CUST00838,aaron kaur,jholt@example.com,+441632960470,Wales,LN40 6DP,2023-12-08,True,55+
CUST00839,NICHOLAS SINGH,amyward@example.com,029 2018659,Wales,EC7 5YS,2024-03-02,False,55+
CUST00840,Iain Webb,ysimpson@example.org,+44306 999 0225,London,G9H 7EB,2024-07-11,False,46-55
CUST00841,Jay Bibi,duncanwhite@example.net,+44(0)9098790560,North West,DN61 1HB,2025-09-05,True,46-55
CUST00842,TONY FARMER,saundersrachael@example.com,+44(0)1914960946,Scotland,DT3M 6FQ,2025-06-27,True,55+
CUST00843,Jacqueline Jordan-Stanley,lesliebrown@example.com,+44(0)28 9018 0607,North West,S0 0HW,2023-12-14,True,26-35
CUST00844,Frederick James,wmiah@example.org,+44(0)161 4960883,Scotland,NP3 7RS,2024-05-05,True,18-25
CUST00845,kathleen nixon,kaurfrank@example.com,020 7946 0381,South East,M64 4AA,2024-12-05,True,46-55
CUST00846,Dr Douglas Holmes,dawsonkerry@example.com,+44114 496 0737,Wales,HA3E 0AF,2023-06-17,True,36-45
CUST00847,Stewart Murray,rcox@example.net,(029) 2018 0644,North East,M37 5EH,2026-03-12,True,18-25
CUST00848,Hazel Manning-Davis,shanefisher@example.net,(0115) 4960938,South West,WF6A 5LT,2024-06-27,True,26-35
CUST00849,AARON JONES,raymond48@example.net,0808 1570508,South East,B9F 6QA,2024-01-31,False,18-25
CUST00850,brandon woodward,humphriesbrandon@example.com,+441174960645,Scotland,TA52 5AA,2025-02-20,False,26-35
CUST00851,Mr Mohamed Cooper,victoria95@example.com,(0117) 496 0165,Yorkshire,BD25 1YF,2025-02-12,True,55+
CUST00852,Mr Scott Davies,kayleigh63@example.org,(0909) 8790249,London,PL3Y 1WX,2024-05-03,True,18-25
CUST00853,Heather Baxter,swilliams@example.net,0113 4960655,North West,L9J 2NS,2025-11-09,True,55+
CUST00854,MR DUNCAN PARKER,ben91@example.org,01632 960783,North East,NE7 2QE,2024-03-28,False,26-35
CUST00855,Dr Stephen Quinn,joanbaker@example.com,0306 999 0624,North West,DY3E 9BB,2026-02-08,True,55+
CUST00856,Mr Karl Russell,jaymurray@example.org,028 9018636,North West,TR70 5XT,2025-03-08,True,36-45
CUST00857,Sheila Hope-McDonald,cstone@example.com,+44289018819,East of England,W8E 7JF,2024-12-17,True,18-25
CUST00858,Suzanne Long,mohammadholland@example.org,+449098790299,West Midlands,L9A 2BG,2025-09-02,True,46-55
CUST00859,Adrian Stephenson,cjones@example.org,+441514960510,Wales,N4 3ED,2025-07-27,True,55+
CUST00860,Jade Jones,lstorey@example.net,+4420 74960452,South East,DE78 4UB,2025-08-03,True,36-45
CUST00861,Ruth Wood-Wheeler,hmills@example.net,0909 8790768,South West,LU73 5AS,2023-10-14,True,36-45
CUST00862,Mr Gavin Williams,yvonne77@example.net,0808 157 0396,North West,TD95 9YZ,2025-01-06,False,26-35
CUST00863,miss hazel harris,ubryant@example.org,+441144960834,North East,G3 2GL,2025-03-12,True,46-55
CUST00864,Ms Ann Thomas,mohammed19@example.net,+44909 879 0145,South East,HA4X 9DD,2025-12-10,False,18-25
CUST00865,Luke O'Brien,apatel@example.com,(0117) 4960232,East of England,NN2 9RG,2024-03-03,True,36-45
CUST00866,Chelsea Rhodes,marianbarton@example.com,+441514960258,West Midlands,GY7Y 1NY,2023-08-01,True,18-25
CUST00867,Lee Kelly,hillwendy@example.net,+44(0)1632 960 322,East of England,DY65 0AN,2024-08-19,True,26-35
CUST00868,Donna Hilton-Day,helen98@example.com,0909 8790143,East of England,NG4W 4JR,2024-04-09,True,26-35
CUST00869,Jenna Day-Willis,katherine34@example.com,01914960634,Scotland,E4W 9WH,2025-02-26,False,46-55
CUST00870,Dr Holly Mills,fwilliams@example.org,(0113) 496 0552,South West,W7 8YD,2025-11-01,True,36-45
CUST00871,Abdul Ward,zkaur@example.net,+44(0)115 4960625,Wales,IV9V 5HA,2024-05-19,False,18-25
CUST00872,Oliver Johnson,thompsongareth@example.org,01214960943,North West,B7 4AX,2025-10-13,True,26-35
CUST00873,Marc Taylor,coxashleigh@example.com,0161 4960661,North East,E4 8DX,2024-10-20,False,36-45
CUST00874,Derek Mitchell-Jennings,bevangeorgina@example.org,+44909 879 0136,London,CW17 9FZ,2024-04-25,False,36-45
CUST00875,DR KATHERINE BRADLEY,gwilliams@example.net,01414960805,Yorkshire,CF1 4UH,2025-04-02,True,26-35
CUST00876,Mrs Katy Williams,glengibbs@example.com,+44161 4960819,South East,PL2B 6WF,2025-12-15,True,26-35
CUST00877,Denis Parker-Willis,wendywatson@example.org,(0117)4960254,East of England,L79 7HE,2024-04-27,False,26-35
CUST00878,Leanne Morley-Hart,stevenscheryl@example.org,0116 496 0365,South East,SA66 7TE,2025-09-08,True,18-25
CUST00879,JENNIFER MARTIN,philipcarroll@example.net,+449098790181,Scotland,L32 1BG,2024-03-16,False,18-25
CUST00880,christine fisher,twright@example.org,+441144960712,North East,OL00 6RU,2024-11-10,True,36-45
CUST00881,Ms Pamela Johnson,elliottabigail@example.com,0118 496 0242,London,IG3 5WT,2024-04-15,True,26-35
CUST00882,Barbara Morgan,zkay@example.net,0306 999 0805,West Midlands,LU31 0ZS,2026-04-19,False,26-35
CUST00883,Mr Mohammad Pearson,francisphillips@example.com,0151 4960477,North West,BN09 0YQ,2023-12-21,True,26-35
CUST00884,Joe Hobbs,glen92@example.org,+44(0)1174960978,Wales,W5U 5YT,2024-04-30,False,55+
CUST00885,Katy Atkinson,dtaylor@example.net,+44(0)306 999 0965,Yorkshire,N7 7GA,2024-11-26,False,18-25
CUST00886,DR LEWIS ROGERS,,+44909 879 0779,North West,S2 6NH,2025-01-30,False,18-25
CUST00887,Yvonne Taylor,morrisgillian@example.net,01164960986,South East,SA6 2NS,2024-03-08,True,46-55
CUST00888,Anna Holloway,bstokes@example.org,+44(0)113 496 0306,North East,HA1 9RE,2025-11-16,True,55+
CUST00889,francesca holloway,stewartsanderson@example.com,+44(0)131 496 0278,South East,G8F 8DN,2025-05-05,True,46-55
CUST00890,Margaret Rowe-Thomas,pauline73@example.org,+44(0)1164960335,South East,N9 2DD,2024-01-26,False,26-35
CUST00891,June White,zburgess@example.org,+44306 999 0747,Yorkshire,SW8 7JS,2023-10-17,True,36-45
CUST00892,DR KEVIN WHITE,dominicjames@example.org,(0151) 496 0059,East of England,M18 0TQ,2025-05-02,True,36-45
CUST00893,Mrs Gillian Ford,ledwards@example.com,+44(0)117 496 0857,Scotland,CA4A 9UR,2024-03-11,True,26-35
CUST00894,Charlene James,jodiekhan@example.com,+44(0)1174960696,Wales,M4J 8QF,2023-08-25,True,18-25
CUST00895,Dr Irene Burton,toby40@example.org,+44116 4960997,West Midlands,PE6V 0XF,2023-12-09,True,55+
CUST00896,SARA WELLS,marcushart@example.org,(0306)9990657,North West,PE2 8AN,2026-04-23,True,55+
CUST00897,Lee Nicholson,smithcraig@example.org,+44909 8790072,South West,G0C 2AR,2025-04-20,True,26-35
CUST00898,Dale Clayton,ybrown@example.net,(0113) 496 0063,North West,NG20 6NL,2026-04-13,False,18-25
CUST00899,Frederick Cook-Begum,carrbruce@example.org,(0191)4960334,North East,ZE9 4NJ,2025-02-12,True,36-45
CUST00900,Ms Sylvia Russell,,(020) 7496 0407,South West,E7 4FA,2024-07-16,False,36-45
CUST00901,KYLE JONES,jenniferfreeman@example.org,0191 4960601,Scotland,SA33 4UW,2026-01-18,True,55+
CUST00902,AARON KNIGHT,julia11@example.com,+441154960056,London,BH4P 9QJ,2026-01-02,True,36-45
CUST00903,Ms Jill Griffiths,pamela53@example.com,(029) 2018495,South West,WA8N 5WT,2024-04-22,False,36-45
CUST00904,Dr Henry Cox,parkeranne@example.com,+44161 4960776,North East,RH5 6ZS,2025-04-01,False,36-45
CUST00905,Tina Williams-Morrison,luke52@example.com,(0131) 4960970,South East,PE7R 4DZ,2023-07-19,True,36-45
CUST00906,peter smith-cole,mandybishop@example.net,+44131 4960749,London,SN36 5DR,2024-11-11,True,36-45
CUST00907,Judith Leach,ikaur@example.net,+44114 496 0428,South East,KW0E 8LX,2024-11-03,False,36-45
CUST00908,Brenda Ali,yhale@example.org,0292018693,South West,B4 6ZU,2024-05-16,False,26-35
CUST00909,Philip Marsh,marc96@example.com,+44161 496 0255,Yorkshire,AL5R 0PJ,2023-11-23,True,26-35
CUST00910,COLIN BROWN,,(029) 2018 0354,North West,PA70 1RQ,2023-11-12,True,46-55
CUST00911,MARIAN RUSSELL,joannathomas@example.net,+441164960696,South West,OX9 6XR,2024-08-16,True,46-55
CUST00912,Wendy Kirby,samthompson@example.org,(0141)4960539,Scotland,B4 9HN,2023-09-01,True,46-55
CUST00913,Geoffrey Sharp-Carr,garry86@example.com,+44(0)114 496 0144,Wales,SR7 7XQ,2026-03-27,False,55+
CUST00914,Jean James,jordan48@example.com,+44808 1570145,London,EH9 2LJ,2023-11-21,False,55+
CUST00915,Jade Wood,allennaomi@example.com,+441632960223,North East,S9 7TG,2025-04-23,True,55+
CUST00916,DEAN BAKER,georgiabruce@example.net,+44116 496 0704,Scotland,B9U 0ZW,2023-11-01,True,55+
CUST00917,Miss Donna Wright,zheath@example.com,+44141 496 0530,West Midlands,WV3 0NB,2024-04-20,True,46-55
CUST00918,Samuel Matthews,jonescharlie@example.com,+44(0)131 4960268,South East,N34 9ET,2023-11-27,True,36-45
CUST00919,Marion Stanley,ross88@example.net,(0808)1570612,Wales,YO7 2LR,2024-02-16,True,36-45
CUST00920,mary walker,katy45@example.net,01214960744,South West,CF27 4SQ,2025-09-10,True,36-45
CUST00921,Sheila Smith,allenjordan@example.net,+44121 4960255,North East,TA9 1ZH,2026-02-26,True,36-45
CUST00922,CLIVE JAMES-BIRD,,+441144960402,North East,CM6 2LX,2023-08-03,True,18-25
CUST00923,Mohamed Davies,gjohnston@example.net,+44(0)121 4960358,West Midlands,M7H 2SF,2026-04-06,True,18-25
CUST00924,Sara Horton-Hall,clarkesophie@example.net,+44(0)2074960671,North East,HD5 3XQ,2026-03-10,False,26-35
CUST00925,Dr Mohammad Stanley,donald97@example.net,+44151 4960799,West Midlands,SG0 2TY,2024-06-10,True,36-45
CUST00926,Mr Marcus Dawson,henryiqbal@example.org,01174960001,South East,E6 1JF,2025-12-03,False,46-55
CUST00927,Lesley Henderson-Lee,bethan83@example.org,(0114) 496 0753,South West,SP5W 2EJ,2024-04-06,True,36-45
CUST00928,DR GERALD JONES,mandyevans@example.org,+44(0)113 496 0091,London,PH0 7UU,2023-08-18,False,46-55
CUST00929,Lee Adams-Yates,foxjean@example.org,0909 879 0545,Scotland,LA3B 6ZL,2025-06-24,True,46-55
CUST00930,Miss Kerry Fisher,eleanorbutler@example.net,(0151) 4960460,South West,HS3N 8XG,2024-07-17,False,46-55
CUST00931,mr garry williams,laura98@example.net,+44306 999 0136,South West,M56 0QR,2025-07-12,True,36-45
CUST00932,Helen Lee,louis71@example.org,0115 4960279,South West,HD4M 4NQ,2025-11-21,False,18-25
CUST00933,Dr Luke Russell,markwilson@example.net,+44(0)118 4960368,West Midlands,DL7 5QS,2024-08-07,True,55+
CUST00934,Jeremy Smith,hallpaige@example.org,+44115 4960951,Yorkshire,EC1M 8QA,2026-02-23,True,18-25
CUST00935,Mr Glen Marshall,emmajenkins@example.org,+44118 496 0908,London,G16 2FQ,2025-03-17,True,46-55
CUST00936,eleanor myers,kelly52@example.org,+441214960886,East of England,M8S 2GA,2025-06-19,True,18-25
CUST00937,Anne Mason,hilltina@example.net,(0306) 9990729,London,ML6 8NN,2025-02-02,True,18-25
CUST00938,MR ALLAN CLARKE,petersedward@example.org,01164960852,South East,CB0P 2ZE,2024-08-10,True,55+
CUST00939,Francesca Chambers,daveyvalerie@example.org,+44(0)909 8790942,North West,B57 5EZ,2025-04-03,True,18-25
CUST00940,Stewart Barker-Hooper,thomasbernard@example.com,+441164960756,Scotland,W7 6ZU,2024-01-24,True,36-45
CUST00941,irene barrett-humphries,vlewis@example.net,(0909)8790303,West Midlands,G60 5BS,2024-04-15,False,36-45
CUST00942,alexandra martin,stephenchapman@example.com,01614960256,London,ME4 8JF,2023-08-30,True,55+
CUST00943,SAM DAVEY,rosejake@example.net,(0118)4960644,South West,CW3E 7ZR,2023-08-19,True,46-55
CUST00944,Ashley Smith,varmstrong@example.com,+44(0)3069990904,Yorkshire,WR2B 5FE,2024-02-19,True,18-25
CUST00945,Zoe Jones,,+44(0)118 4960349,South East,WR6 0HA,2024-04-15,False,26-35
CUST00946,Leonard Page,lturner@example.com,0289018914,London,ST7A 4PN,2025-12-30,False,46-55
CUST00947,Mr Bryan Freeman,,+441154960290,North East,DH22 4FR,2024-01-08,False,46-55
CUST00948,Beverley Cole,junewilliams@example.com,(0909) 8790148,South East,M6 9AY,2025-06-13,False,18-25
CUST00949,Carly Lamb-Brown,angela93@example.net,(0118) 4960522,North East,HD3 6FU,2025-07-26,True,18-25
CUST00950,HILARY GARNER,harveytina@example.net,+443069990828,East of England,N0S 4JB,2024-07-01,False,36-45
CUST00951,Mathew Parkinson,kennethanderson@example.org,+44115 496 0415,Yorkshire,NW42 0RN,2025-08-04,False,46-55
CUST00952,Philip Fleming-Turner,leanne78@example.com,(0191) 4960226,South East,GY23 9GG,2025-02-28,False,26-35
CUST00953,Anthony Griffin,,+449098790068,North West,LS43 0LG,2024-03-24,False,46-55
CUST00954,Robert Robinson,rosemarypratt@example.com,0191 498 0290,South East,N2 4PA,2023-06-25,False,18-25
CUST00955,ms louise johnson,melaniethornton@example.net,0141 496 0334,London,TQ7W 8GH,2026-02-24,True,26-35
CUST00956,Mrs Caroline Khan,gharris@example.org,+44(0)1214960252,Wales,LL4R 1LN,2025-09-14,True,55+
CUST00957,Derek Wong,allenhazel@example.org,+44121 4960411,Yorkshire,TD9 5BR,2024-12-21,True,46-55
CUST00958,leigh williams,,02074960099,North East,B62 4QB,2024-08-15,True,18-25
CUST00959,Norman Gould,baileytom@example.org,+44(0)115 4960574,West Midlands,N65 6PY,2023-05-30,True,18-25
CUST00960,Damian Gregory-Hawkins,fstorey@example.org,+44(0)1184960122,South East,SR68 2AW,2026-01-04,True,46-55
CUST00961,Martyn Watkins-Walters,harry04@example.com,+441144960169,East of England,DE41 1PU,2024-12-03,True,55+
CUST00962,Kieran Taylor-Davies,andersonsarah@example.org,+44118 4960632,Wales,L7S 4XS,2024-02-24,False,18-25
CUST00963,Natalie Owen-Harding,caroltomlinson@example.net,+4429 2018 0921,South East,ZE5 1YJ,2025-02-28,True,46-55
CUST00964,ANNE BOOTH,georgina58@example.com,(0115) 496 0825,Yorkshire,S6C 2QG,2024-12-10,True,55+
CUST00965,christopher marshall-knight,cliffordmitchell@example.com,+44(0)1514960649,South West,HA4 5JA,2024-03-16,True,26-35
CUST00966,Sara Carter,edwardskathleen@example.org,+44116 496 0818,South East,S7 2UZ,2025-10-28,False,26-35
CUST00967,Arthur Sullivan,webbpamela@example.com,0141 496 0118,Yorkshire,L43 1JD,2023-09-26,True,55+
CUST00968,Vanessa Wilson,simonbrown@example.net,+44(0)141 4960702,London,B15 7WJ,2023-06-20,True,36-45
CUST00969,Ms Lydia Young,melanie46@example.com,+44(0)117 4960327,East of England,DD3H 7PN,2023-07-26,True,18-25
CUST00970,Dr Ian Jones,jhunt@example.com,0191 4960187,North East,WV5Y 2PT,2023-07-27,True,26-35
CUST00971,Angela Miah,,+44(0)1154960923,West Midlands,S45 8XU,2025-03-25,False,46-55
CUST00972,JEMMA STEWART,gmarshall@example.net,+44(0)121 4960729,North West,KT7 3EW,2025-01-08,False,36-45
CUST00973,Guy Holmes,norrissarah@example.com,0116 496 0906,Yorkshire,N69 4ZN,2024-10-24,False,18-25
CUST00974,Karen Bull,joanne50@example.org,0141 4960199,South East,N6 6SH,2025-04-02,False,55+
